timestamp_utc,exchange,symbol,oi,funding_rate,mark_price
2025-12-23T19:00:00+00:00,hyperliquid,ETH/USDC:USDC,891312.8558000003,-6.34e-07,2944.55
2025-12-23T20:00:00+00:00,hyperliquid,ETH/USDC:USDC,891766.7568000003,1.25e-05,2942.75
2025-12-23T21:00:00+00:00,hyperliquid,ETH/USDC:USDC,891756.813,1.15808e-05,2967.05
2025-12-23T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,892767.4602000003,1.13176e-05,2970.95
2025-12-23T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,881512.6883999999,-5.2601e-06,2952.15
2025-12-24T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,878361.6389999997,5.3791e-06,2965.25
2025-12-24T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,880390.2172000001,1.25e-05,2972.95
2025-12-24T02:00:00+00:00,hyperliquid,ETH/USDC:USDC,876015.8850000004,3.2448e-06,2963.35
2025-12-24T03:00:00+00:00,hyperliquid,ETH/USDC:USDC,876633.4932000004,1.25e-05,2933.25
2025-12-24T04:00:00+00:00,hyperliquid,ETH/USDC:USDC,878507.214,1.25e-05,2944.95
2025-12-24T05:00:00+00:00,hyperliquid,ETH/USDC:USDC,880627.4164000002,1.25e-05,2938.05
2025-12-24T06:00:00+00:00,hyperliquid,ETH/USDC:USDC,876285.8377999999,1.15169e-05,2928.05
2025-12-24T07:00:00+00:00,hyperliquid,ETH/USDC:USDC,880024.8162000001,1.04528e-05,2933.15
2025-12-24T08:00:00+00:00,hyperliquid,ETH/USDC:USDC,876735.3734000005,1.24252e-05,2933.25
2025-12-24T09:00:00+00:00,hyperliquid,ETH/USDC:USDC,878500.1777999998,1.25e-05,2925.15
2025-12-24T10:00:00+00:00,hyperliquid,ETH/USDC:USDC,878805.9157999996,1.25e-05,2920.45
2025-12-24T11:00:00+00:00,hyperliquid,ETH/USDC:USDC,875626.9789999998,1.25e-05,2929.45
2025-12-24T12:00:00+00:00,hyperliquid,ETH/USDC:USDC,881569.0246000002,1.25e-05,2923.75
2025-12-24T13:00:00+00:00,hyperliquid,ETH/USDC:USDC,885317.5048000001,1.25e-05,2935.45
2025-12-24T14:00:00+00:00,hyperliquid,ETH/USDC:USDC,888326.8488000003,1.25e-05,2932.95
2025-12-24T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,876094.1763999999,1.25e-05,2916.35
2025-12-24T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,875339.1434000001,1.25e-05,2925.95
2025-12-24T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,888399.4663999997,1.25e-05,2940.35
2025-12-24T18:00:00+00:00,hyperliquid,ETH/USDC:USDC,879358.0673999998,1.25e-05,2936.25
2025-12-24T19:00:00+00:00,hyperliquid,ETH/USDC:USDC,878530.4727999999,1.25e-05,2939.95
2025-12-24T20:00:00+00:00,hyperliquid,ETH/USDC:USDC,878469.0268000003,1.25e-05,2945.95
2025-12-24T21:00:00+00:00,hyperliquid,ETH/USDC:USDC,875640.198,1.25e-05,2944.55
2025-12-24T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,882397.4032,1.25e-05,2950.05
2025-12-24T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,884476.3745999997,1.25e-05,2956.15
2025-12-25T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,885429.8948000002,1.25e-05,2942.95
2025-12-25T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,885330.192,1.25e-05,2940.15
